ext_recipe_id,ingredient_pos,ingredient_text_norm,quantity,unit,ingredient_core
54,6,2 teaspoons vegetable oil,2.0,tsp,vegetable oil
54,7,1/4 teaspoon salt,0.25,tsp,salt
54,8,1/4 teaspoon ground black pepper,0.25,tsp,ground black pepper
54,9,1/2 cup chopped fresh parsley,0.5,cup,chopped fresh parsley
54,10,2 teaspoons minced garlic,2.0,tsp,minced garlic
54,11,2 teaspoons lemon zest,2.0,tsp,lemon zest
55,1,1/2 cup apricot fruit spread,0.5,cup,apricot fruit spread
55,2,1 tablespoon chili-garlic sauce,1.0,tbsp,chili-garlic sauce
55,3,1 tablespoon less-sodium soy sauce,1.0,tbsp,less-sodium soy sauce
55,4,1/2 teaspoon orange zest,0.5,tsp,orange zest
55,5,2 tablespoons freshly squeezed orange juice (from 1 orange),2.0,tbsp,freshly squeezed orange juice
55,6,4 ounces cream cheese,4.0,oz,cream cheese
55,7,"4 ounces crabmeat, drained",4.0,oz,"crabmeat, drained"
55,8,2 tablespoons chives,2.0,tbsp,chives
55,9,2 teaspoons orcestershire sauce,2.0,tsp,orcestershire sauce
55,10,"1 clove garlic, grated (about 1/2 teaspoon)",1.0,clove,"garlic, grated"
55,11,1/4 teaspoon ground black pepper,0.25,tsp,ground black pepper
55,12,1/8 teaspoon salt,0.125,tsp,salt
55,13,18 wonton wrappers,18.0,,wonton wrappers
55,14,cooking spray,,,cooking spray
56,1,cooking spray,,,cooking spray
56,2,"1 sweet potato, cut into 1/4-inch wedges",1.0,,"sweet potato, cut into 1/4-inch wedges"
56,3,"3 teaspoons olive oil, divided",3.0,tsp,"olive oil, divided"
56,4,"1/4 teaspoon salt, divided",0.25,tsp,"salt, divided"
56,5,"1/4 teaspoon ground black pepper, divided",0.25,tsp,"ground black pepper, divided"
56,6,1 tablespoon ijon mustard,1.0,tbsp,ijon mustard
56,7,1 tablespoon honey,1.0,tbsp,honey
56,8,2 teaspoons mayonnaise,2.0,tsp,mayonnaise
56,9,2 cups broccoli florets,2.0,cup,broccoli florets
56,10,2 ounces) salmon fillets,2.0,oz,salmon fillets
56,11,2 teaspoons everything bagel seasoning,2.0,tsp,everything bagel seasoning
56,12,1 teaspoon soy sauce,1.0,tsp,soy sauce
57,1,1/2 cup flour,0.5,cup,flour
57,2,2 large eggs,2.0,,large eggs
57,3,1 cup panko bread crumbs,1.0,cup,panko bread crumbs
57,4,"1 (16- ounces jar) reduced-sodium dill pickle chips, drained",1.0,,"reduced-sodium dill pickle chips, drained"
57,5,1/4 cup mayonnaise,0.25,cup,mayonnaise
57,6,1 tablespoon mustard,1.0,tbsp,mustard
58,1,2/3 cup fresh or frozen raspberries,0.6666666666666666,cup,fresh or frozen raspberries
58,2,2 tablespoons cashew butter,2.0,tbsp,cashew butter
58,3,2 tablespoons water,2.0,tbsp,water
58,4,"4 ounces dark chocolate, chopped",4.0,oz,"dark chocolate, chopped"
58,5,4 tablespoons unsalted butter,4.0,tbsp,unsalted butter
58,6,1/4 cup canola oil,0.25,cup,canola oil
58,7,1 large egg,1.0,,large egg
58,8,1 large egg yolk,1.0,,large egg yolk
58,9,1/2 cup sugar,0.5,cup,sugar
58,10,1 teaspoon vanilla extract,1.0,tsp,vanilla extract
58,11,1/4 teaspoon salt,0.25,tsp,salt
58,12,1/3 cup all purpose flour,0.3333333333333333,cup,all purpose flour
58,13,1/3 cup whole-wheat pastry flour,0.3333333333333333,cup,whole-wheat pastry flour
58,14,2 tablespoons unsweetened cocoa powder,2.0,tbsp,unsweetened cocoa powder
59,1,1 (8 ounce) sweet potato,1.0,,sweet potato
59,2,1 tablespoon canola oil,1.0,tbsp,canola oil
59,3,1/4 teaspoon sea salt,0.25,tsp,sea salt
59,4,1/4 teaspoon freshly ground black pepper,0.25,tsp,freshly ground black pepper
59,5,cooking spray,,,cooking spray
60,1,"1 lb. fresh green beans, trimmed",1.0,lb,"fresh green beans, trimmed"
60,2,1/2 cup water,0.5,cup,water
60,3,1 cup flour,1.0,cup,flour
60,4,1 large egg,1.0,,large egg
60,5,1/3 cup milk,0.3333333333333333,cup,milk
60,6,2 cups bread crumbs,2.0,cup,bread crumbs
60,7,1 teaspoon chili powder,1.0,tsp,chili powder
60,8,1 teaspoon garlic powder,1.0,tsp,garlic powder
60,9,1 teaspoon onion powder,1.0,tsp,onion powder
60,10,1/4 teaspoon salt,0.25,tsp,salt
60,11,cooking spray,,,cooking spray
60,12,lemon wedges for serving,,,lemon wedges for serving
61,1,1 ¼ pounds chicken tenders,1.25,lb,chicken tenders
61,2,1 tablespoon olive oil,1.0,tbsp,olive oil
61,3,1/3 cup everything bagel seasoning or to taste,0.3333333333333333,cup,everything bagel seasoning or
62,1,4 chicken cutlets (about 1 pound total),4.0,,chicken cutlets
62,2,salt and freshly ground black pepper to taste,,,salt and freshly ground black pepper
62,3,3/4 cup all-purpose flour,0.75,cup,all-purpose flour
62,4,2 large eggs,2.0,,large eggs
62,5,2 tablespoons milk,2.0,tbsp,milk
62,6,3 ablespoons verything bagel seasoning,3.0,,ablespoons verything bagel seasoning
62,7,1 1/2 cups panko breadcrumbs,1.5,cup,panko breadcrumbs
62,8,olive oil cooking spray,,,olive oil cooking spray
62,9,parchment,,,parchment
63,1,2 tablespoons thai sweet chili sauce,2.0,tbsp,thai sweet chili sauce
63,2,1 tablespoon soy sauce,1.0,tbsp,soy sauce
63,3,1 tablespoon sriracha,1.0,tbsp,sriracha
63,4,"1 lime, zested and juiced",1.0,,"lime, zested and juiced"
63,5,1 teaspoon granulated garlic,1.0,tsp,granulated garlic
63,6,1 tablespoon fresh ginger,1.0,tbsp,fresh ginger
63,7,1/3 cup creamy peanut butter,0.3333333333333333,cup,creamy peanut butter
63,8,salt to taste,,,salt
63,9,"6 skinless, boneless chicken thighs",6.0,,"skinless, boneless chicken thighs"
63,10,cooking spray,,,cooking spray
63,11,"2 cups cooked rice, or as needed",2.0,cup,"cooked rice, or as needed"
63,12,chopped cilantro,,,chopped cilantro
63,13,dry-roasted peanuts,,,dry-roasted peanuts
64,1,"1 (14.5 ounce) can salmon, drained and flaked",1.0,,"can salmon, drained and flaked"
64,2,¾ cup panko bread crumbs,0.75,cup,panko bread crumbs
64,3,½ cup diced onion,0.5,cup,diced onion
64,4,⅓ cup mayonnaise,,,⅓ cup mayonnaise
64,5,"1 large egg, beaten",1.0,,"large egg, beaten"
64,6,"½ lemon, juiced",0.5,,"lemon, juiced"
64,7,1 teaspoon dried dill weed,1.0,tsp,dried dill weed
64,8,1 teaspoon seafood seasoning (such as old bay),1.0,tsp,seafood seasoning
64,9,salt and freshly ground black pepper to taste,,,salt and freshly ground black pepper
64,10,avocado oil nonstick cooking spray,,,avocado oil nonstick cooking spray
65,1,2 english muffins,2.0,,english muffins
65,2,2 (5-ounce) cans tuna,2.0,,cans tuna
65,3,3 tablespoons mayonnaise,3.0,tbsp,mayonnaise
65,4,1 tablespoon mustard,1.0,tbsp,mustard
65,5,3 tablespoons celery,3.0,tbsp,celery
65,6,1 tablespoon onion,1.0,tbsp,onion
65,7,salt and freshly ground black pepper to taste,,,salt and freshly ground black pepper
65,8,4 slices provolone cheese,4.0,slice,provolone cheese
65,9,4 slices cheddar cheese,4.0,slice,cheddar cheese
66,1,1/2 cup extra virgin olive oil,0.5,cup,extra virgin olive oil
66,2,"1 lemon, zested and juiced",1.0,,"lemon, zested and juiced"
66,3,1 teaspoon kosher salt,1.0,tsp,kosher salt
66,4,1/2 teaspoon ground black pepper,0.5,tsp,ground black pepper
66,5,2 cloves garlic,2.0,clove,garlic
66,6,1 teaspoon fresh oregano,1.0,tsp,fresh oregano
66,7,1 teaspoon fresh mint,1.0,tsp,fresh mint
66,8,2 teaspoons fresh rosemary,2.0,tsp,fresh rosemary
66,9,3 teaspoons fresh parsley,3.0,tsp,fresh parsley
66,10,4 (1/2-inch-thick) lamb loin chops,4.0,,lamb loin chops
67,1,2 teaspoons pesto,2.0,tsp,pesto
67,2,1/4 teaspoon garlic powder,0.25,tsp,garlic powder
67,3,1 pound boneless chicken breasts,1.0,lb,boneless chicken breasts
67,4,2 teaspoons olive oil,2.0,tsp,olive oil
67,5,1/8 teaspoon crushed red pepper flakes,0.125,tsp,crushed red pepper flakes
67,6,1/8 teaspoon salt,0.125,tsp,salt
67,7,1/8 teaspoon ground black pepper,0.125,tsp,ground black pepper
67,8,"1 zucchini,",1.0,,zucchini
67,9,nonstick cooking spray,,,nonstick cooking spray
67,10,2 cups cooked quinoa (see note),2.0,cup,cooked quinoa
67,11,"10 basil leaves,",10.0,,basil leaves
67,12,"1 cup grape tomatoes,",1.0,cup,grape tomatoes
67,13,1/4 cup feta cheese,0.25,cup,feta cheese
68,1,1 pound salmon filet,1.0,lb,salmon filet
68,2,2 teaspoons dijon mustard,2.0,tsp,dijon mustard
68,3,1 teaspoon honey,1.0,tsp,honey
68,4,1/2 teaspoon salt,0.5,tsp,salt
68,5,1/4 teaspoon black pepper,0.25,tsp,black pepper
69,1,1 (8 ounce) chicken breast,1.0,,chicken breast
69,2,2 teaspoons olive oil,2.0,tsp,olive oil
69,3,"1/4 teaspoon garlic powder, or to taste",0.25,tsp,"garlic powder, or"
69,4,salt and freshly ground black pepper to taste,,,salt and freshly ground black pepper
70,1,1 1/2 pounds skinless boneless chicken thighs,1.5,lb,skinless boneless chicken thighs
70,2,"3 cloves garlic, minced",3.0,clove,"garlic, minced"
70,3,1 teaspoon lemon zest,1.0,tsp,lemon zest
70,4,1 teaspoon paprika,1.0,tsp,paprika
70,5,1 teaspoon dried oregano,1.0,tsp,dried oregano
70,6,1/2 teaspoon salt,0.5,tsp,salt
70,7,1/4 teaspoon crushed red pepper,0.25,tsp,crushed red pepper
70,8,1/2 cup grated parmesan cheese,0.5,cup,grated parmesan cheese
70,9,1/4 cup panko bread crumbs,0.25,cup,panko bread crumbs
70,10,cooking spray,,,cooking spray
71,1,1/2 cup extra-virgin olive oil,0.5,cup,extra-virgin olive oil
71,2,"1/4 cup white wine, such as pinot grigio",0.25,cup,"white wine, such as pinot grigio"
71,3,3 tablespoons lemon juice,3.0,tbsp,lemon juice
71,4,1 teaspoon lemon zest,1.0,tsp,lemon zest
71,5,4 cloves garlic,4.0,clove,garlic
71,6,1/4 teaspoon crushed red pepper flakes,0.25,tsp,crushed red pepper flakes
71,7,1/4 teaspoon oregano,0.25,tsp,oregano
71,8,2 teaspoons kosher salt,2.0,tsp,kosher salt
71,9,1 teaspoon pepper,1.0,tsp,pepper
71,10,2 pounds skinless boneless chicken thighs,2.0,lb,skinless boneless chicken thighs
71,11,2/3 cup italian breadcrumbs,0.6666666666666666,cup,italian breadcrumbs
71,12,2/3 cup panko,0.6666666666666666,cup,panko
71,13,1/2 cup grated parmesan cheese,0.5,cup,grated parmesan cheese
71,14,1/2 teaspoon garlic powder,0.5,tsp,garlic powder
71,15,skewers,,,skewers
71,16,cooking spray,,,cooking spray
71,17,4 tablespoons butter,4.0,tbsp,butter
71,18,2 teaspoons fresh parsley,2.0,tsp,fresh parsley
72,1,"4 slices french bread,",4.0,slice,french bread
72,2,2 tablespoons mayonnaise,2.0,tbsp,mayonnaise
72,3,1/2 cup pimento cheese spread,0.5,cup,pimento cheese spread
72,4,1 tomato,1.0,,tomato
72,5,1/8 teaspoon dried basil,0.125,tsp,dried basil
72,6,salt and freshly ground black pepper,,,salt and freshly ground black pepper
73,1,"2 2(8-ounce) boneless skinless chicken breasts, patted dry",2.0,,"2 boneless skinless chicken breasts, patted dry"
73,2,"3/4 teaspoon kosher salt, divided",0.75,tsp,"kosher salt, divided"
73,3,"1/2 teaspoon black pepper, divided",0.5,tsp,"black pepper, divided"
73,4,1/3 cup all purpose flour,0.3333333333333333,cup,all purpose flour
73,5,"2 large eggs, lightly beaten",2.0,,"large eggs, lightly beaten"
73,6,1 1/2 cups seasoned panko (japanese-style breadcrumbs),1.5,cup,seasoned panko
73,7,"1/4 cup armesan cheese, plus more for garnish",0.25,cup,"armesan cheese, plus more for garnish"
73,8,2 tablespoons olive oil,2.0,tbsp,olive oil
73,9,1/4 teaspoon crushed red pepper,0.25,tsp,crushed red pepper
73,10,1/4 teaspoon garlic powder,0.25,tsp,garlic powder
73,11,"1 cup marinara sauce, plus more for serving",1.0,cup,"marinara sauce, plus more for serving"
73,12,1 cup mozzarella cheese,1.0,cup,mozzarella cheese
74,1,¼ cup lemon juice,0.25,cup,lemon juice
74,2,3 tablespoons olive oil,3.0,tbsp,olive oil
74,3,"2 cloves garlic, minced",2.0,clove,"garlic, minced"
74,4,1 tablespoon chopped fresh tarragon,1.0,tbsp,chopped fresh tarragon
74,5,2 teaspoons dijon mustard,2.0,tsp,dijon mustard
74,6,"½ teaspoon kosher salt, divided",0.5,tsp,"kosher salt, divided"
74,7,1 (14 ounce) package shredded coleslaw mix,1.0,,package shredded coleslaw mix
74,8,¾ cup buttermilk,0.75,cup,buttermilk
74,9,2 teaspoons hot pepper sauce,2.0,tsp,hot pepper sauce
74,10,1 teaspoon cayenne pepper,1.0,tsp,cayenne pepper
74,11,1 teaspoon ground dried chipotle pepper,1.0,tsp,ground dried chipotle pepper
74,12,½ teaspoon ground black pepper,0.5,tsp,ground black pepper
74,13,"1 ½ pounds large shrimp - peeled, deveined, and tails removed",1.5,lb,"large shrimp - peeled, deveined, and tails removed"
74,14,2 cups whole wheat panko bread crumbs,2.0,cup,whole wheat panko bread crumbs
74,15,"6 (6 inch) whole-wheat hoagie rolls, split and toasted",6.0,,"whole-wheat hoagie rolls, split and toasted"
75,1,2 cups shredded cooked chicken,2.0,cup,shredded cooked chicken
75,2,1 teaspoon chili powder,1.0,tsp,chili powder
75,3,1 teaspoon cumin,1.0,tsp,cumin
75,4,1/4 teaspoon cayenne pepper,0.25,tsp,cayenne pepper
75,5,8 (8 inch) flour tortillas,8.0,,flour tortillas
75,6,2 cups grated cheese (see note),2.0,cup,grated cheese
75,7,16 wooden toothpicks,16.0,,wooden toothpicks
75,8,olive oil cooking spray,,,olive oil cooking spray
76,1,1 tablespoon ground cumin,1.0,tbsp,ground cumin
76,2,1 tablespoon ground coriander,1.0,tbsp,ground coriander
76,3,"1 1/2 teaspoons ground black pepper, or to taste",1.5,tsp,"ground black pepper, or"
76,4,1 teaspoon garlic powder,1.0,tsp,garlic powder
76,5,"1 teaspoon salt, or to taste",1.0,tsp,"salt, or"
76,6,1 pound chicken tenderloins,1.0,lb,chicken tenderloins
76,7,2 teaspoons olive oil,2.0,tsp,olive oil
76,8,1 tablespoon fresh parsley,1.0,tbsp,fresh parsley
76,9,4 wedges lemon (optional),4.0,,wedges lemon
77,1,4 (7-inch flour tortillas,4.0,,(7-inch flour tortillas
77,2,1/4 cup spicy mustard,0.25,cup,spicy mustard
77,3,8 thin slices deli ham,8.0,,thin slices deli ham
77,4,4 slices olby-jack cheese,4.0,slice,olby-jack cheese
77,5,2 tablespoons butter,2.0,tbsp,butter
78,1,"new york strip steaks, about 1 1/4-inch thick",,,"new york strip steaks, about 1 1/4-inch thick"
78,2,"1/2 teaspoon seasoned salt, or to taste",0.5,tsp,"seasoned salt, or"
78,3,"1/2 teaspoon ntreal steak seasoning, or other seasoning of choice",0.5,tsp,"ntreal steak seasoning, or other seasoning of choice"
78,4,cooking spray,,,cooking spray
78,5,"1 teaspoon orcestershire sauce, or to taste (optional)",1.0,tsp,"orcestershire sauce, or"
79,1,"1 lb sirloin steak, cut into 1-inch pieces",1.0,lb,"sirloin steak, cut into 1-inch pieces"
79,2,3 cups broccoli florets,3.0,cup,broccoli florets
79,3,1 red bell pepper,1.0,,red bell pepper
79,4,"4 green onions, sliced (white and green parts separated)",4.0,,"green onions, sliced"
79,5,1 tablespoon vegetable oil,1.0,tbsp,vegetable oil
79,6,cooking spray,,,cooking spray
79,7,1/3 cup soy sauce,0.3333333333333333,cup,soy sauce
79,8,3 tablespoons rice vinegar,3.0,tbsp,rice vinegar
79,9,2 tablespoons honey,2.0,tbsp,honey
79,10,1 tablespoon fresh ginger,1.0,tbsp,fresh ginger
79,11,"3 cloves garlic, minced",3.0,clove,"garlic, minced"
79,12,1 teaspoon toasted sesame oil,1.0,tsp,toasted sesame oil
79,13,1/4 teaspoon crushed red pepper,0.25,tsp,crushed red pepper
79,14,1 teaspoon cornstarch,1.0,tsp,cornstarch
79,15,2 cups cooked white rice,2.0,cup,cooked white rice
79,16,"toasted sesame seeds, for garnish",,,"toasted sesame seeds, for garnish"
80,1,2/3 cup chopped pecans,0.6666666666666666,cup,chopped pecans
80,2,"1 teaspoon dried rosemary, crushed",1.0,tsp,"dried rosemary, crushed"
80,3,1/2 teaspoon salt,0.5,tsp,salt
80,4,2 tablespoons flour,2.0,tbsp,flour
80,5,1 large egg,1.0,,large egg
80,6,"4 (4-ounce) rainbow trout fillets, thawed if frozen, skinned if desired",4.0,,"rainbow trout fillets, thawed if frozen, skinned if desired"
80,7,2 teaspoons maple syrup,2.0,tsp,maple syrup
80,8,"lemon wedges, for serving",,,"lemon wedges, for serving"
81,1,cooking spray,,,cooking spray
81,2,"1 sweet potato, cut into 1/4-inch wedges",1.0,,"sweet potato, cut into 1/4-inch wedges"
81,3,"3 teaspoons olive oil, divided",3.0,tsp,"olive oil, divided"
81,4,"1/4 teaspoon salt, divided",0.25,tsp,"salt, divided"
81,5,"1/4 teaspoon ground black pepper, divided",0.25,tsp,"ground black pepper, divided"
81,6,1 tablespoon ijon mustard,1.0,tbsp,ijon mustard
81,7,1 tablespoon honey,1.0,tbsp,honey
81,8,2 teaspoons mayonnaise,2.0,tsp,mayonnaise
81,9,2 cups broccoli florets,2.0,cup,broccoli florets
81,10,2 ounces) salmon fillets,2.0,oz,salmon fillets
81,11,2 teaspoons everything bagel seasoning,2.0,tsp,everything bagel seasoning
81,12,1 teaspoon soy sauce,1.0,tsp,soy sauce
82,1,2 pounds boneless chicken breasts,2.0,lb,boneless chicken breasts
83,1,2 hot dog buns,2.0,,hot dog buns
83,2,2 italian sausage links,2.0,,italian sausage links
84,1,cooking spray,,,cooking spray
84,2,4 uncooked bratwurst,4.0,,uncooked bratwurst
84,3,4 sausage buns,4.0,,sausage buns
85,1,1 frozen waffle,1.0,,frozen waffle
85,2,1 large large,1.0,,large large
85,3,salt and pepper to taste,,,salt and pepper
85,4,2 tablespoons shredded cheese,2.0,tbsp,shredded cheese
85,5,maple syrup to taste,,,maple syrup
86,1,1 tablespoon chili powder,1.0,tbsp,chili powder
86,2,2 teaspoons kosher salt,2.0,tsp,kosher salt
86,3,1 1/2 teaspoons smoked paprika,1.5,tsp,smoked paprika
86,4,1 teaspoon garlic powder,1.0,tsp,garlic powder
86,5,1 teaspoon onion powder,1.0,tsp,onion powder
86,6,1 teaspoon dried oregano,1.0,tsp,dried oregano
86,7,1/4 teaspoon ground black pepper,0.25,tsp,ground black pepper
86,8,1/4 teaspoon crushed red pepper,0.25,tsp,crushed red pepper
86,9,"1 (1 1/2 lbs.) pork tenderloin, trimmed",1.0,,"pork tenderloin, trimmed"
86,10,1 tablespoon olive oil,1.0,tbsp,olive oil
86,11,cooking spray,,,cooking spray
86,12,1 tablespoon honey,1.0,tbsp,honey
87,1,"12 ounces large shrimp, peeled and deveined",12.0,oz,"large shrimp, peeled and deveined"
87,2,2 teaspoons extra-virgin olive oil,2.0,tsp,extra-virgin olive oil
87,3,¼ teaspoon smoked paprika,0.25,tsp,smoked paprika
87,4,"2 tablespoons unsalted butter, melted",2.0,tbsp,"unsalted butter, melted"
87,5,2 teaspoons cajun seasoning,2.0,tsp,cajun seasoning
88,1,"1 (1 pound) sirloin, cut into 1 inch cubes",1.0,,"sirloin, cut into 1 inch cubes"
88,2,1 tablespoon canola oil,1.0,tbsp,canola oil
88,3,¼ teaspoon kosher salt,0.25,tsp,kosher salt
88,4,⅛ teaspoon ground black pepper,,,⅛ teaspoon ground black pepper
88,5,"¼ cup unsalted butter, melted",0.25,cup,"unsalted butter, melted"
88,6,2 teaspoons worcestershire sauce,2.0,tsp,worcestershire sauce
88,7,1 teaspoon garlic powder,1.0,tsp,garlic powder
88,8,2 tablespoons chopped fresh chives,2.0,tbsp,chopped fresh chives
89,1,2 flour tortilla (6 inch),2.0,,flour tortilla
89,2,1 tablespoon extra-virgin olive oil,1.0,tbsp,extra-virgin olive oil
89,3,"2 tablespoons pizza sauce, divided",2.0,tbsp,"pizza sauce, divided"
89,4,"½ cup shredded mozzarella cheese, divided",0.5,cup,"shredded mozzarella cheese, divided"
89,5,¼ cup sliced pepperoni,0.25,cup,sliced pepperoni
89,6,⅛ teaspoon dried oregano,,,⅛ teaspoon dried oregano
90,1,2 tablespoons olive oil,2.0,tbsp,olive oil
90,2,2 ½ teaspoons italian seasoning,2.5,tsp,italian seasoning
90,3,2 ½ teaspoons poultry seasoning,2.5,tsp,poultry seasoning
90,4,2 teaspoons paprika,2.0,tsp,paprika
90,5,2 teaspoons salt,2.0,tsp,salt
90,6,"1 (5 pound) whole chicken, giblets removed",1.0,,"whole chicken, giblets removed"
91,1,olive oil cooking spray,,,olive oil cooking spray
91,2,2 tablespoons all-purpose flour,2.0,tbsp,all-purpose flour
91,3,1 ½ teaspoons seafood seasoning (such as old bay®),1.5,tsp,seafood seasoning
91,4,¾ teaspoon paprika,0.75,tsp,paprika
91,5,½ teaspoon garlic powder,0.5,tsp,garlic powder
91,6,salt and freshly ground black pepper to taste,,,salt and freshly ground black pepper
91,7,"1 pound tilapia fillets, thawed if frozen",1.0,lb,"tilapia fillets, thawed if frozen"
91,8,4 lemon slices,4.0,,lemon slices
92,1,½ cup freshly grated parmesan cheese,0.5,cup,freshly grated parmesan cheese
92,2,1 ½ teaspoons paprika,1.5,tsp,paprika
92,3,1 teaspoon garlic powder,1.0,tsp,garlic powder
92,4,½ teaspoon salt,0.5,tsp,salt
92,5,½ teaspoon freshly ground black pepper,0.5,tsp,freshly ground black pepper
92,6,"4 (6 ounce) tilapia fillets, thawed if frozen",4.0,,"tilapia fillets, thawed if frozen"
92,7,cooking spray,,,cooking spray
92,8,1 tablespoon minced fresh parsley (optional),1.0,tbsp,minced fresh parsley
92,9,4 lemon wedges (optional),4.0,,lemon wedges
93,1,"¼ cup olive oil, plus more for greasing",0.25,cup,"olive oil, plus more for greasing"
93,2,½ cup pineapple preserves,0.5,cup,pineapple preserves
93,3,½ teaspoon granulated garlic,0.5,tsp,granulated garlic
93,4,½ teaspoon cayenne pepper,0.5,tsp,cayenne pepper
93,5,"1 teaspoon salt, or to taste",1.0,tsp,"salt, or"
93,6,"½ teaspoon freshly ground white pepper, or to taste",0.5,tsp,"freshly ground white pepper, or"
93,7,"1 ½ pounds sweet potatoes, cut into 1-inch pieces",1.5,lb,"sweet potatoes, cut into 1-inch pieces"
93,8,2 ½ pounds pork tenderloins,2.5,lb,pork tenderloins
94,1,"25 ounces frozen cooked, breaded crispy chicken strips (such as tyson®)",25.0,oz,"frozen cooked, breaded crispy chicken strips"
95,1,olive oil cooking spray,,,olive oil cooking spray
95,2,1 (13.8 ounce) package refrigerated pizza dough (such as pillsbury®),1.0,,package refrigerated pizza dough
95,3,"6 tablespoons pizza sauce, divided",6.0,tbsp,"pizza sauce, divided"
95,4,"10 ounces shredded mozzarella cheese, divided",10.0,oz,"shredded mozzarella cheese, divided"
